1959,範,5
1960,煩,5
1961,頒,5
1962,盤,5
1963,蛮,5
1964,卑,5
1965,妃,5
1966,彼,5
1967,扉,5
1968,披,5
1969,泌,5
1970,疲,5
1971,碑,5
1972,罷,5
1973,被,5
1974,避,5
1975,尾,5
1976,微,5
1977,匹,5
1978,姫,5
1979,漂,5
1980,描,5
1981,苗,5
1982,浜,5
1983,賓,5
1984,頻,5
1985,敏,5
1986,瓶,5
1987,怖,5
1988,扶,5
1989,敷,5
1990,普,5
1991,浮,5
1992,符,5
1993,腐,5
1994,膚,5
1995,譜,5
1996,賦,5
1997,赴,5
1998,附,5
1999,侮,5
2000,舞,5
2001,封,5
2002,伏,5
2003,幅,5
2004,覆,5
2005,払,5
2006,沸,5
2007,噴,5
2008,墳,5
2009,憤,5
2010,紛,5
2011,雰,5
2012,丙,5
2013,併,5
2014,塀,5
2015,幣,5
2016,弊,5
2017,柄,5
2018,壁,5
2019,癖,5
2020,偏,5
2021,遍,5
2022,舗,5
2023,捕,5
2024,穂,5
2025,募,5
2026,慕,5
2027,簿,5
2028,倣,5
2029,俸,5
2030,奉,5
2031,峰,5
2032,崩,5
2033,抱,5
2034,泡,5
2035,砲,5
2036,縫,5
2037,胞,5
2038,芳,5
2039,褒,5
2040,邦,5
2041,飽,5
2042,乏,5
2043,傍,5
2044,剖,5
2045,坊,5
2046,妨,5
2047,帽,5
2048,忙,5
2049,房,5
2050,某,5
2051,冒,5
2052,紡,5
2053,肪,5
2054,膨,5
2055,謀,5
2056,僕,5
2057,墨,5
2058,撲,5
2059,朴,5
2060,没,5
2061,堀,5
2062,奔,5
2063,翻,5
2064,凡,5
2065,盆,5
2066,摩,5
2067,磨,5
2068,魔,5
2069,麻,5
2070,埋,5
2071,膜,5
2072,又,5
2073,抹,5
2074,繭,5
2075,慢,5
2076,漫,5
2077,魅,5
2078,岬,5
2079,妙,5
2080,眠,5
2081,矛,5
2082,霧,5
2083,婿,5
2084,娘,5
2085,銘,5
2086,滅,5
2087,免,5
2088,茂,5
2089,妄,5
2090,猛,5
2091,盲,5
2092,網,5
2093,耗,5
2094,黙,5
2095,戻,5
2096,紋,5
2097,匁,5
2098,厄,5
2099,躍,5
2100,柳,5
2101,愉,5
2102,癒,5
2103,諭,5
2104,唯,5
2105,幽,5
2106,悠,5
2107,憂,5
2108,猶,5
2109,裕,5
2110,誘,5
2111,雄,5
2112,融,5
2113,与,5
2114,誉,5
2115,庸,5
2116,揚,5
2117,揺,5
2118,擁,5
2119,溶,5
2120,窯,5
2121,謡,5
2122,踊,5
2123,抑,5
2124,翼,5
2125,羅,5
2126,裸,5
2127,頼,5
2128,雷,5
2129,絡,5
2130,酪,5
2131,欄,5
2132,濫,5
2133,吏,5
2134,履,5
2135,痢,5
2136,離,5
2137,硫,5
2138,粒,5
2139,隆,5
2140,竜,5
2141,慮,5
2142,虜,5
2143,了,5
2144,僚,5
2145,寮,5
2146,涼,5
2147,猟,5
2148,療,5
2149,糧,5
2150,陵,5
2151,倫,5
2152,厘,5
2153,隣,5
2154,塁,5
2155,涙,5
2156,累,5
2157,励,5
2158,鈴,5
2159,隷,5
2160,零,5
2161,霊,5
2162,麗,5
2163,齢,5
2164,暦,5
2165,劣,5
2166,烈,5
2167,裂,5
2168,廉,5
2169,恋,5
2170,錬,5
2171,炉,5
2172,露,5
2173,廊,5
2174,楼,5
2175,浪,5
2176,漏,5
2177,郎,5
2178,賄,5
2179,惑,5
2180,枠,5
2181,湾,5
2182,腕,5
2183,唖,5
2184,娃,5
2185,阿,5
2186,挨,5
2187,姶,5
2188,逢,5
2189,葵,5
2190,茜,5
2191,穐,5
2192,渥,5
2193,旭,5
2194,葦,5
2195,芦,5
2196,鯵,5
2197,梓,5
2198,斡,5
2199,宛,5
2200,姐,5
2201,虻,5
2202,飴,5
2203,絢,5
2204,綾,5
2205,鮎,5
2206,或,5
2207,粟,5
2208,袷,5
2209,庵,5
2210,按,5
2211,闇,5
2212,鞍,5
2213,杏,5
2214,伊,5
2215,夷,5
2216,惟,5
2217,椅,5
2218,畏,5
2219,萎,5
2220,謂,5
2221,亥,5
2222,郁,5
2223,磯,5
2224,溢,5
2225,茨,5
2226,鰯,5
2227,允,5
2228,咽,5
2229,淫,5
2230,胤,5
2231,蔭,5
2232,吋,5
2233,烏,5
2234,迂,5
2235,卯,5
2236,鵜,5
2237,窺,5
2238,丑,5
2239,碓,5
2240,臼,5
2241,嘘,5
2242,唄,5
2243,欝,5
2244,蔚,5
2245,鰻,5
2246,姥,5
2247,厩,5
2248,瓜,5
2249,閏,5
2250,噂,5
2251,云,5
2252,荏,5
2253,餌,5
2254,叡,5
2255,嬰,5
2256,曳,5
2257,洩,5
2258,瑛,5
2259,盈,5
2260,穎,5
2261,頴,5
2262,榎,5
2263,厭,5
2264,堰,5
2265,奄,5
2266,怨,5
2267,掩,5
2268,焔,5
2269,燕,5
2270,艶,5
2271,苑,5
2272,薗,5
2273,鴛,5
2274,於,5
2275,甥,5
2276,旺,5
2277,襖,5
2278,鴬,5
2279,鴎,5
2280,岡,5
2281,荻,5
2282,臆,5
2283,桶,5
2284,牡,5
2285,俺,5
2286,伽,5
2287,嘉,5
2288,珂,5
2289,禾,5
2290,苛,5
2291,茄,5
2292,蝦,5
2293,嘩,5
2294,迦,5
2295,霞,5
2296,俄,5
2297,峨,5
2298,牙,5
2299,臥,5
2300,蛾,5
2301,駕,5
2302,廻,5
2303,恢,5
2304,魁,5
2305,晦,5
2306,芥,5
2307,蟹,5
2308,凱,5
2309,咳,5
2310,崖,5
2311,碍,5
2312,蓋,5
2313,鎧,5
2314,骸,5
2315,浬,5
2316,馨,5
2317,蛙,5
2318,柿,5
2319,蛎,5
2320,鈎,5
2321,劃,5
2322,廓,5
2323,撹,5
2324,赫,5
2325,顎,5
2326,笠,5
2327,樫,5
2328,橿,5
2329,梶,5
2330,鰍,5
2331,恰,5
2332,葛,5
2333,鰹,5
2334,叶,5
2335,椛,5
2336,樺,5
2337,鞄,5
2338,兜,5
2339,竃,5
2340,蒲,5
2341,釜,5
2342,鎌,5
2343,噛,5
2344,鴨,5
2345,栢,5
2346,茅,5
2347,萱,5
2348,粥,5
2349,苅,5
2350,瓦,5
2351,侃,5
2352,姦,5
2353,柑,5
2354,桓,5
2355,澗,5
2356,潅,5
2357,竿,5
2358,翰,5
2359,莞,5
2360,諌,5
2361,韓,5
2362,舘,5
2363,巌,5
2364,玩,5
2365,癌,5
2366,翫,5
2367,贋,5
2368,雁,5
2369,伎,5
2370,嬉,5
2371,毅,5
2372,畿,5
2373,稀,5
2374,徽,5
2375,亀,5
2376,妓,5
2377,祇,5
2378,蟻,5
2379,誼,5
2380,掬,5
2381,鞠,5
2382,吃,5
2383,桔,5
2384,橘,5
2385,砧,5
2386,杵,5
2387,黍,5
2388,仇,5
2389,汲,5
2390,灸,5
2391,笈,5
2392,渠,5
2393,鋸,5
2394,禦,5
2395,亨,5
2396,侠,5
2397,僑,5
2398,兇,5
2399,匡,5
2400,卿,5
2401,喬,5
2402,彊,5
2403,怯,5
2404,蕎,5
2405,饗,5
2406,尭,5
2407,桐,5
2408,粁,5
2409,僅,5
2410,巾,5
2411,錦,5
2412,欣,5
2413,欽,5
2414,禽,5
2415,芹,5
2416,衿,5
2417,倶,5
2418,狗,5
2419,玖,5
2420,矩,5
2421,躯,5
2422,駈,5
2423,駒,5
2424,喰,5
2425,寓,5
2426,串,5
2427,櫛,5
2428,釧,5
2429,屑,5
2430,窟,5
2431,沓,5
2432,轡,5
2433,窪,5
2434,熊,5
2435,隈,5
2436,粂,5
2437,栗,5
2438,鍬,5
2439,卦,5
2440,袈,5
2441,祁,5
2442,圭,5
2443,珪,5
2444,慧,5
2445,桂,5
2446,畦,5
2447,稽,5
2448,繋,5
2449,罫,5
2450,荊,5
2451,詣,5
2452,頚,5
2453,戟,5
2454,隙,5
2455,桁,5
2456,訣,5
2457,倦,5
2458,喧,5
2459,拳,5
2460,捲,5
2461,牽,5
2462,硯,5
2463,鍵,5
2464,鹸,5
2465,絃,5
2466,舷,5
2467,諺,5
2468,乎,5
2469,姑,5
2470,狐,5
2471,糊,5
2472,袴,5
2473,股,5
2474,胡,5
2475,菰,5
2476,虎,5
2477,跨,5
2478,鈷,5
2479,伍,5
2480,吾,5
2481,梧,5
2482,檎,5
2483,瑚,5
2484,醐,5
2485,乞,5
2486,鯉,5
2487,佼,5
2488,倖,5
2489,勾,5
2490,喉,5
2491,垢,5
2492,宏,5
2493,巷,5
2494,庚,5
2495,弘,5
2496,昂,5
2497,晃,5
2498,杭,5
2499,梗,5
2500,浩,5
2501,糠,5
2502,紘,5
2503,肱,5
2504,腔,5
2505,膏,5
2506,砿,5
2507,閤,5
2508,鴻,5
2509,劫,5
2510,壕,5
2511,濠,5
2512,轟,5
2513,麹,5
2514,鵠,5
2515,漉,5
2516,甑,5
2517,忽,5
2518,惚,5
2519,狛,5
2520,此,5
2521,頃,5
2522,坤,5
2523,昏,5
2524,梱,5
2525,痕,5
2526,艮,5
2527,些,5
2528,叉,5
2529,嵯,5
2530,沙,5
2531,瑳,5
2532,裟,5
2533,坐,5
2534,挫,5
2535,哉,5
2536,塞,5
2537,采,5
2538,犀,5
2539,砦,5
2540,冴,5
2541,阪,5
2542,堺,5
2543,榊,5
2544,肴,5
2545,埼,5
2546,碕,5
2547,鷺,5
2548,咋,5
2549,朔,5
2550,柵,5
2551,窄,5
2552,鮭,5
2553,笹,5
2554,匙,5
2555,拶,5
2556,薩,5
2557,皐,5
2558,鯖,5
2559,捌,5
2560,錆,5
2561,鮫,5
2562,晒,5
2563,撒,5
2564,燦,5
2565,珊,5
2566,纂,5
2567,讃,5
2568,餐,5
2569,斬,5
2570,仔,5
2571,屍,5
2572,孜,5
2573,斯,5
2574,獅,5
2575,爾,5
2576,痔,5
2577,而,5
2578,蒔,5
2579,汐,5
2580,鹿,5
2581,鴫,5
2582,竺,5
2583,宍,5
2584,雫,5
2585,叱,5
2586,嫉,5
2587,悉,5
2588,蔀,5
2589,篠,5
2590,偲,5
2591,柴,5
2592,屡,5
2593,蕊,5
2594,縞,5
2595,紗,5
2596,杓,5
2597,灼,5
2598,錫,5
2599,惹,5
2600,腫,5
2601,呪,5
2602,綬,5
2603,洲,5
2604,繍,5
2605,蒐,5
2606,讐,5
2607,蹴,5
2608,輯,5
2609,酋,5
2610,什,5
2611,戎,5
2612,夙,5
2613,峻,5
2614,竣,5
2615,舜,5
2616,駿,5
2617,楯,5
2618,淳,5
2619,醇,5
2620,曙,5
2621,渚,5
2622,薯,5
2623,藷,5
2624,恕,5
2625,鋤,5
2626,哨,5
2627,嘗,5
2628,妾,5
2629,娼,5
2630,庄,5
2631,廠,5
2632,捷,5
2633,昌,5
2634,梢,5
2635,樟,5
2636,樵,5
2637,湘,5
2638,菖,5
2639,蒋,5
2640,蕉,5
2641,裳,5
2642,醤,5
2643,鉦,5
2644,鍾,5
2645,鞘,5
2646,丞,5
2647,擾,5
2648,杖,5
2649,穣,5
2650,埴,5
2651,拭,5
2652,燭,5
2653,蝕,5
2654,尻,5
2655,晋,5
2656,榛,5
2657,疹,5
2658,秦,5
2659,芯,5
2660,塵,5
2661,壬,5
2662,腎,5
2663,訊,5
2664,靭,5
2665,笥,5
2666,諏,5
2667,須,5
2668,厨,5
2669,逗,5
2670,翠,5
2671,錐,5
2672,瑞,5
2673,嵩,5
2674,趨,5
2675,雛,5
2676,椙,5
2677,菅,5
2678,頗,5
2679,雀,5
2680,裾,5
2681,摺,5
2682,凄,5
2683,棲,5
2684,栖,5
2685,醒,5
2686,脆,5
2687,戚,5
2688,脊,5
2689,蹟,5
2690,碩,5
2691,蝉,5
2692,尖,5
2693,撰,5
2694,栴,5
2695,煎,5
2696,煽,5
2697,穿,5
2698,箭,5
2699,羨,5
2700,腺,5
2701,舛,5
2702,詮,5
2703,賎,5
2704,閃,5
2705,膳,5
2706,糎,5
2707,噌,5
2708,岨,5
2709,曾,5
2710,曽,5
2711,楚,5
2712,狙,5
2713,疏,5
2714,蘇,5
2715,遡,5
2716,鼠,5
2717,叢,5
2718,爽,5
2719,宋,5
2720,匝,5
2721,惣,5
2722,掻,5
2723,槍,5
2724,漕,5
2725,痩,5
2726,糟,5
2727,綜,5
2728,聡,5
2729,蒼,5
2730,鎗,5
2731,捉,5
2732,袖,5
2733,其,5
2734,揃,5
2735,遜,5
2736,汰,5
2737,詑,5
2738,唾,5
2739,柁,5
2740,舵,5
2741,楕,5
2742,陀,5
2743,騨,5
2744,堆,5
2745,岱,5
2746,戴,5
2747,腿,5
2748,苔,5
2749,黛,5
2750,鯛,5
2751,醍,5
2752,鷹,5
2753,瀧,5
2754,啄,5
2755,托,5
2756,琢,5
2757,鐸,5
2758,茸,5
2759,凧,5
2760,蛸,5
2761,只,5
2762,叩,5
2763,辰,5
2764,巽,5
2765,竪,5
2766,辿,5
2767,狸,5
2768,鱈,5
2769,樽,5
2770,誰,5
2771,坦,5
2772,旦,5
2773,歎,5
2774,湛,5
2775,箪,5
2776,綻,5
2777,耽,5
2778,蛋,5
2779,檀,5
2780,弛,5
2781,智,5
2782,蜘,5
2783,馳,5
2784,筑,5
2785,註,5
2786,酎,5
2787,樗,5
2788,瀦,5
2789,猪,5
2790,苧,5
2791,凋,5
2792,喋,5
2793,寵,5
2794,帖,5
2795,暢,5
2796,牒,5
2797,蝶,5
2798,諜,5
2799,銚,5
2800,捗,5
2801,椎,5
2802,槌,5
2803,鎚,5
2804,栂,5
2805,掴,5
2806,槻,5
2807,佃,5
2808,柘,5
2809,辻,5
2810,蔦,5
2811,綴,5
2812,鍔,5
2813,椿,5
2814,潰,5
2815,壷,5
2816,嬬,5
2817,紬,5
2818,爪,5
2819,吊,5
2820,鶴,5
2821,剃,5
2822,悌,5
2823,挺,5
2824,梯,5
2825,汀,5
2826,碇,5
2827,禎,5
2828,諦,5
2829,蹄,5
2830,鄭,5
2831,釘,5
2832,鼎,5
2833,擢,5
2834,鏑,5
2835,溺,5
2836,轍,5
2837,填,5
2838,纏,5
2839,甜,5
2840,貼,5
2841,顛,5
2842,澱,5
2843,兎,5
2844,堵,5
2845,妬,5
2846,屠,5
2847,杜,5
2848,菟,5
2849,賭,5
2850,鍍,5
2851,砥,5
2852,砺,5
2853,塘,5
2854,套,5
2855,宕,5
2856,嶋,5
2857,梼,5
2858,淘,5
2859,涛,5
2860,燈,5
2861,祷,5
2862,董,5
2863,蕩,5
2864,藤,5
2865,鐙,5
2866,憧,5
2867,撞,5
2868,瞳,5
2869,萄,5
2870,鴇,5
2871,涜,5
2872,禿,5
2873,栃,5
2874,橡,5
2875,椴,5
2876,鳶,5
2877,苫,5
2878,寅,5
2879,酉,5
2880,瀞,5
2881,噸,5
2882,惇,5
2883,敦,5
2884,沌,5
2885,遁,5
2886,頓,5
2887,呑,5
2888,奈,5
2889,那,5
2890,乍,5
2891,凪,5
2892,薙,5
2893,謎,5
2894,灘,5
2895,捺,5
2896,鍋,5
2897,楢,5
2898,馴,5
2899,畷,5
2900,楠,5
2901,汝,5
2902,迩,5
2903,匂,5
2904,賑,5
2905,虹,5
2906,廿,5
2907,韮,5
2908,濡,5
2909,禰,5
2910,祢,5
2911,葱,5
2912,捻,5
2913,撚,5
2914,乃,5
2915,廼,5
2916,之,5
2917,埜,5
2918,嚢,5
2919,膿,5
2920,覗,5
2921,蚤,5
2922,巴,5
2923,播,5
2924,杷,5
2925,琶,5
2926,罵,5
2927,芭,5
2928,盃,5
2929,牌,5
2930,楳,5
2931,煤,5
2932,狽,5
2933,這,5
2934,蝿,5
2935,秤,5
2936,矧,5
2937,萩,5
2938,剥,5
2939,柏,5
2940,箔,5
2941,粕,5
2942,曝,5
2943,莫,5
2944,駁,5
2945,函,5
2946,硲,5
2947,箸,5
2948,肇,5
2949,筈,5
2950,櫨,5
2951,幡,5
2952,畠,5
2953,溌,5
2954,醗,5
2955,筏,5
2956,鳩,5
2957,噺,5
2958,塙,5
2959,蛤,5
2960,隼,5
2961,叛,5
2962,斑,5
2963,氾,5
2964,汎,5
2965,釆,5
2966,挽,5
2967,磐,5
2968,蕃,5
2969,匪,5
2970,庇,5
2971,斐,5
2972,緋,5
2973,誹,5
2974,樋,5
2975,簸,5
2976,枇,5
2977,毘,5
2978,琵,5
2979,眉,5
2980,柊,5
2981,稗,5
2982,疋,5
2983,髭,5
2984,彦,5
2985,膝,5
2986,菱,5
2987,肘,5
2988,弼,5
2989,畢,5
2990,逼,5
2991,桧,5
2992,媛,5
2993,紐,5
2994,謬,5
2995,彪,5
2996,瓢,5
2997,豹,5
2998,廟,5
2999,錨,5
3000,鋲,5
3001,蒜,5
3002,蛭,5
3003,鰭,5
3004,彬,5
3005,斌,5
3006,瀕,5
3007,埠,5
3008,冨,5
3009,斧,5
3010,芙,5
3011,阜,5
3012,撫,5
3013,葡,5
3014,蕪,5
3015,楓,5
3016,葺,5
3017,蕗,5
3018,淵,5
3019,弗,5
3020,鮒,5
3021,吻,5
3022,扮,5
3023,焚,5
3024,糞,5
3025,蔽,5
3026,頁,5
3027,僻,5
3028,碧,5
3029,瞥,5
3030,蔑,5
3031,箆,5
3032,篇,5
3033,娩,5
3034,鞭,5
3035,鋪,5
3036,圃,5
3037,甫,5
3038,輔,5
3039,戊,5
3040,菩,5
3041,呆,5
3042,峯,5
3043,庖,5
3044,捧,5
3045,朋,5
3046,烹,5
3047,萌,5
3048,蓬,5
3049,蜂,5
3050,鋒,5
3051,鳳,5
3052,鵬,5
3053,貌,5
3054,鉾,5
3055,吠,5
3056,頬,5
3057,卜,5
3058,睦,5
3059,穆,5
3060,釦,5
3061,勃,5
3062,殆,5
3063,幌,5
3064,昧,5
3065,哩,5
3066,槙,5
3067,枕,5
3068,鮪,5
3069,柾,5
3070,鱒,5
3071,桝,5
3072,亦,5
3073,俣,5
3074,沫,5
3075,迄,5
3076,侭,5
3077,麿,5
3078,蔓,5
3079,巳,5
3080,箕,5
3081,蜜,5
3082,湊,5
3083,蓑,5
3084,稔,5
3085,粍,5
3086,牟,5
3087,鵡,5
3088,椋,5
3089,冥,5
3090,姪,5
3091,牝,5
3092,棉,5
3093,緬,5
3094,麺,5
3095,摸,5
3096,孟,5
3097,蒙,5
3098,儲,5
3099,杢,5
3100,勿,5
3101,餅,5
3102,尤,5
3103,籾,5
3104,貰,5
3105,悶,5
3106,也,5
3107,冶,5
3108,爺,5
3109,耶,5
3110,弥,5
3111,靖,5
3112,薮,5
3113,鑓,5
3114,愈,5
3115,佑,5
3116,宥,5
3117,揖,5
3118,柚,5
3119,湧,5
3120,涌,5
3121,猷,5
3122,祐,5
3123,邑,5
3124,輿,5
3125,傭,5
3126,妖,5
3127,楊,5
3128,熔,5
3129,耀,5
3130,蓉,5
3131,遥,5
3132,慾,5
3133,沃,5
3134,淀,5
3135,螺,5
3136,莱,5
3137,洛,5
3138,嵐,5
3139,藍,5
3140,蘭,5
3141,李,5
3142,梨,5
3143,璃,5
3144,裡,5
3145,葎,5
3146,掠,5
3147,劉,5
3148,溜,5
3149,琉,5
3150,龍,5
3151,侶,5
3152,亮,5
3153,凌,5
3154,梁,5
3155,瞭,5
3156,稜,5
3157,諒,5
3158,遼,5
3159,淋,5
3160,燐,5
3161,琳,5
3162,鱗,5
3163,麟,5
3164,瑠,5
3165,伶,5
3166,嶺,5
3167,怜,5
3168,玲,5
3169,苓,5
3170,憐,5
3171,漣,5
3172,煉,5
3173,簾,5
3174,聯,5
3175,蓮,5
3176,呂,5
3177,魯,5
3178,櫓,5
3179,賂,5
3180,婁,5
3181,弄,5
3182,榔,5
3183,牢,5
3184,狼,5
3185,篭,5
3186,聾,5
3187,蝋,5
3188,麓,5
3189,禄,5
3190,肋,5
3191,倭,5
3192,歪,5
3193,脇,5
3194,鷲,5
3195,亙,5
3196,亘,5
3197,鰐,5
3198,詫,5
3199,藁,5
3200,蕨,5
3201,椀,5
3202,碗,5
3203,!,6
3204,#,6
3205,$,6
3206,%,6
3207,&,6
3208,(,6
3209,),6
3210,*,6
3211,+,6
3212,",",6
3213,-,6
3214,.,6
3215,/,6
3216,:,6
3217,;,6
3218,<,6
3219,=,6
3220,>,6
3221,?,6
3222,@,6
3223,[,6
3224,],6
3225,^,6
3226,{,6
3227,},6
3228,~,6
3229,。,7
3230,、,7
3231,・,7
3232,“,7
3233,”,7
3234,‘,7
3235,’,7
3236,！,7
3237,？,7
3238,⁉,7
3239,「,7
3240,」,7
3241,『,7
3242,』,7
3243,（,7
3244,）,7
3245,｛,7
3246,｝,7
3247,〈,7
3248,〉,7
3249,《,7
3250,》,7
3251,…,7
3252,‥,7
3253,—,7
3254,ー,7
3255,弌,8
3256,丐,8
3257,丕,8
3258,个,8
3259,丱,8
3260,丶,8
3261,丼,8
3262,丿,8
3263,乂,8
3264,乖,8
3265,乘,8
3266,亂,8
3267,亅,8
3268,豫,8
3269,亊,8
3270,舒,8
3271,弍,8
3272,于,8
3273,亞,8
3274,亟,8
3275,亠,8
3276,亢,8
3277,亰,8
3278,亳,8
3279,亶,8
3280,从,8
3281,仍,8
3282,仄,8
3283,仆,8
3284,仂,8
3285,仗,8
3286,仞,8
3287,仭,8
3288,仟,8
3289,价,8
3290,伉,8
3291,佚,8
3292,估,8
3293,佛,8
3294,佝,8
3295,佗,8
3296,佇,8
3297,佶,8
3298,侈,8
3299,侏,8
3300,侘,8
3301,佻,8
3302,佩,8
3303,佰,8
3304,侑,8
3305,佯,8
3306,來,8
3307,侖,8
3308,儘,8
3309,俔,8
3310,俟,8
3311,俎,8
3312,俘,8
3313,俛,8
3314,俑,8
3315,俚,8
3316,俐,8
3317,俤,8
3318,俥,8
3319,倚,8
3320,倨,8
3321,倔,8
3322,倪,8
3323,倥,8
3324,倅,8
3325,伜,8
3326,俶,8
3327,倡,8
3328,倩,8
3329,倬,8
3330,俾,8
3331,俯,8
3332,們,8
3333,倆,8
3334,偃,8
3335,假,8
3336,會,8
3337,偕,8
3338,偐,8
3339,偈,8
3340,做,8
3341,偖,8
3342,偬,8
3343,偸,8
3344,傀,8
3345,傚,8
3346,傅,8
3347,傴,8
3348,傲,8
3349,僉,8
3350,僊,8
3351,傳,8
3352,僂,8
3353,僖,8
3354,僞,8
3355,僥,8
3356,僭,8
3357,僣,8
3358,僮,8
3359,價,8
3360,僵,8
3361,儉,8
3362,儁,8
3363,儂,8
3364,儖,8
3365,儕,8
3366,儔,8
3367,儚,8
3368,儡,8
3369,儺,8
3370,儷,8
3371,儼,8
3372,儻,8
3373,儿,8
3374,兀,8
3375,兒,8
3376,兌,8
3377,兔,8
3378,兢,8
3379,竸,8
3380,兩,8
3381,兪,8
3382,兮,8
3383,冀,8
3384,冂,8
3385,囘,8
3386,册,8
3387,冉,8
3388,冏,8
3389,冑,8
3390,冓,8
3391,冕,8
3392,冖,8
3393,冤,8
3394,冦,8
3395,冢,8
3396,冩,8
3397,冪,8
3398,冫,8
3399,决,8
3400,冱,8
3401,冲,8
3402,冰,8
3403,况,8
3404,冽,8
3405,凅,8
3406,凉,8
3407,凛,8
3408,几,8
3409,處,8
3410,凩,8
3411,凭,8
3412,凰,8
3413,凵,8
3414,凾,8
3415,刄,8
3416,刋,8
3417,刔,8
3418,刎,8
3419,刧,8
3420,刪,8
3421,刮,8
3422,刳,8
3423,刹,8
3424,剏,8
3425,剄,8
3426,剋,8
3427,剌,8
3428,剞,8
3429,剔,8
3430,剪,8
3431,剴,8
3432,剩,8
3433,剳,8
3434,剿,8
3435,剽,8
3436,劍,8
3437,劔,8
3438,劒,8
3439,剱,8
3440,劈,8
3441,劑,8
3442,辨,8
3443,辧,8
3444,劬,8
3445,劭,8
3446,劼,8
3447,劵,8
3448,勁,8
3449,勍,8
3450,勗,8
3451,勞,8
3452,勣,8
3453,勦,8
3454,飭,8
3455,勠,8
3456,勳,8
3457,勵,8
3458,勸,8
3459,勹,8
3460,匆,8
3461,匈,8
3462,甸,8
3463,匍,8
3464,匐,8
3465,匏,8
3466,匕,8
3467,匚,8
3468,匣,8
3469,匯,8
3470,匱,8
3471,匳,8
3472,匸,8
3473,區,8
3474,卆,8
3475,卅,8
3476,丗,8
3477,卉,8
3478,卍,8
3479,凖,8
3480,卞,8
3481,卩,8
3482,卮,8
3483,夘,8
3484,卻,8
3485,卷,8
3486,厂,8
3487,厖,8
3488,厠,8
3489,厦,8
3490,厥,8
3491,厮,8
3492,厰,8
3493,厶,8
3494,參,8
3495,簒,8
3496,雙,8
3497,叟,8
3498,曼,8
3499,燮,8
3500,叮,8
3501,叨,8
3502,叭,8
3503,叺,8
3504,吁,8
3505,吽,8
3506,呀,8
3507,听,8
3508,吭,8
3509,吼,8
3510,吮,8
3511,吶,8
3512,吩,8
3513,吝,8
3514,呎,8
3515,咏,8
3516,呵,8
3517,咎,8
3518,呟,8
3519,呱,8
3520,呷,8
3521,呰,8
3522,咒,8
3523,呻,8
3524,咀,8
3525,呶,8
3526,咄,8
3527,咐,8
3528,咆,8
3529,哇,8
3530,咢,8
3531,咸,8
3532,咥,8
3533,咬,8
3534,哄,8
3535,哈,8
3536,咨,8
3537,咫,8
3538,哂,8
3539,咤,8
3540,咾,8
3541,咼,8
3542,哘,8
3543,哥,8
3544,哦,8
3545,唏,8
3546,唔,8
3547,哽,8
3548,哮,8
3549,哭,8
3550,哺,8
3551,哢,8
3552,唹,8
3553,啀,8
3554,啣,8
3555,啌,8
3556,售,8
3557,啜,8
3558,啅,8
3559,啖,8
3560,啗,8
3561,唸,8
3562,唳,8
3563,啝,8
3564,喙,8
3565,喀,8
3566,咯,8
3567,喊,8
3568,喟,8
3569,啻,8
3570,啾,8
3571,喘,8
3572,喞,8
3573,單,8
3574,啼,8
3575,喃,8
3576,喩,8
3577,喇,8
3578,喨,8
3579,嗚,8
3580,嗅,8
3581,嗟,8
3582,嗄,8
3583,嗜,8
3584,嗤,8
3585,嗔,8
3586,嘔,8
3587,嗷,8
3588,嘖,8
3589,嗾,8
3590,嗽,8
3591,嘛,8
3592,嗹,8
3593,噎,8
3594,噐,8
3595,營,8
3596,嘴,8
3597,嘶,8
3598,嘲,8
3599,嘸,8
3600,噫,8
3601,噤,8
3602,嘯,8
3603,噬,8
3604,噪,8
3605,嚆,8
3606,嚀,8
3607,嚊,8
3608,嚠,8
3609,嚔,8
3610,嚏,8
3611,嚥,8
3612,嚮,8
3613,嚶,8
3614,嚴,8
3615,囂,8
3616,嚼,8
3617,囁,8
3618,囃,8
3619,囀,8
3620,囈,8
3621,囎,8
3622,囑,8
3623,囓,8
3624,囗,8
3625,囮,8
3626,囹,8
3627,圀,8
3628,囿,8
3629,圄,8
3630,圉,8
3631,圈,8
3632,國,8
3633,圍,8
3634,圓,8
3635,團,8
3636,圖,8
3637,嗇,8
3638,圜,8
3639,圦,8
3640,圷,8
3641,圸,8
3642,坎,8
3643,圻,8
3644,址,8
3645,坏,8
3646,坩,8
3647,埀,8
3648,垈,8
3649,坡,8
3650,坿,8
3651,垉,8
3652,垓,8
3653,垠,8
3654,垳,8
3655,垤,8
3656,垪,8
3657,垰,8
3658,埃,8
3659,埆,8
3660,埔,8
3661,埒,8
3662,埓,8
3663,堊,8
3664,埖,8
3665,埣,8
3666,堋,8
3667,堙,8
3668,堝,8
3669,塲,8
3670,堡,8
3671,塢,8
3672,塋,8
3673,塰,8
3674,毀,8
3675,塒,8
3676,堽,8
3677,塹,8
3678,墅,8
3679,墹,8
3680,墟,8
3681,墫,8
3682,墺,8
3683,壞,8
3684,墻,8
3685,墸,8
3686,墮,8
3687,壅,8
3688,壓,8
3689,壑,8
3690,壗,8
3691,壙,8
3692,壘,8
3693,壥,8
3694,壜,8
3695,壤,8
3696,壟,8
3697,壯,8
3698,壺,8
3699,壹,8
3700,壻,8
